final_temp,baseline,model,specification,scenario,vlow,low,midl,med,midh,high,vhigh
2.92818754901961,Mueller,Adaptation,IIS,Hundred,0.23897513665964443,0.26435960932679214,0.41615990612037856,0.6096119110182845,0.838353945175153,3.159321275836918,4.164348986800439
2.97551315359461,Mueller,Adaptation,IIS,Hundred,0.2378139399480413,0.26345763177095655,0.414604728387445,0.6071129207996374,0.8366290940459149,3.2122268329573154,4.249667286931679
2.98428813725499,Mueller,Adaptation,IIS,Hundred,0.2375929677829673,0.2632860708981964,0.41431602827277764,0.6066526478847033,0.8363111038173003,3.2221501090948994,4.265696165024881
2.98465614379076,Mueller,Adaptation,IIS,Hundred,0.23758366189217567,0.2632788464359246,0.41430391837894087,0.6066333659643541,0.8362977803838694,3.2225670498266945,4.266369817610274
3.0014819934639,Mueller,Adaptation,IIS,Hundred,0.23715485171019862,0.2629459944504293,0.41375003282371503,0.6057535774011041,0.8356896852563938,3.24169705218712,4.297293350333545
3.00975109477149,Mueller,Adaptation,IIS,Hundred,0.23694172347931086,0.26278059314102664,0.41347767980915495,0.6053225029317486,0.8353916056621876,3.2511464513142845,4.312579055369998
3.02771558823535,Mueller,Adaptation,IIS,Hundred,0.2364732812787495,0.262417127010921,0.41288566846041064,0.6043889517996119,0.8347457813646514,3.271783945274156,4.345987467990435
3.03200330065359,Mueller,Adaptation,IIS,Hundred,0.23636037667332915,0.26232953896634154,0.41274430239236143,0.6041667320898826,0.8345919920072695,3.2767316729925424,4.3540018728778715
3.03947158496728,Mueller,Adaptation,IIS,Hundred,0.23616271026978408,0.26217620897322125,0.4124980114963838,0.6037802223984409,0.8343244494402807,3.2853698370439277,4.367998608619068
3.04379705882339,Mueller,Adaptation,IIS,Hundred,0.2360476388524284,0.2620869559224662,0.41235532938970104,0.6035566835608116,0.8341696837081348,3.2903846603131166,4.37612692355315
3.11962441176463,Mueller,Adaptation,IIS,Hundred,0.2339604327233596,0.2604689939865634,0.4098498140166761,0.5996760179179368,0.831479131701268,3.3797000168524045,4.521204855663644
3.11998075163386,Mueller,Adaptation,IIS,Hundred,0.23395031172419306,0.2604611524476711,0.4098380207700558,0.5996579512952893,0.8314665885821526,3.380126010269902,4.521898175947497
3.16362215686254,Mueller,Adaptation,IIS,Hundred,0.2326886788543222,0.25948394423815074,0.40839234744337966,0.5974573336920225,0.8299375424093866,3.4327413523073864,4.607626737708113
3.16936539215693,Mueller,Adaptation,IIS,Hundred,0.23251938259721655,0.2593528548496985,0.40820189815129365,0.5971695073473834,0.8297373715941713,3.4397310556852614,4.6190293098657875
3.20340080065367,Mueller,Adaptation,IIS,Hundred,0.2315005201630094,0.25856411910798327,0.40707231838276875,0.5954722774030816,0.8285561490864061,3.4814658758253474,4.6871788070978635
3.21177823529419,Mueller,Adaptation,IIS,Hundred,0.23124564888805615,0.2583668635806928,0.40679403717034035,0.5950567484480792,0.8282667230067048,3.491820479396422,4.704104174888435
3.21406302287577,Mueller,Adaptation,IIS,Hundred,0.2311758571472448,0.2583128521367227,0.40671812421877285,0.5949435733124597,0.8281878778993343,3.4946501277701576,4.708730612278824
3.22428235294118,Mueller,Adaptation,IIS,Hundred,0.23086222390546865,0.2580701503374838,0.40637849390315933,0.5944381671908207,0.8278356960684297,3.5073360016034973,4.7294779571754635
3.2294314215685,Mueller,Adaptation,IIS,Hundred,0.23070328714494867,0.2579471694161082,0.40620731401278604,0.5941840109721241,0.8276585408879519,3.513746125212825,4.73996528640902
3.23839895424851,Mueller,Adaptation,IIS,Hundred,0.23042502842587645,0.2577318773258312,0.4059091016618058,0.5937421695052274,0.8273504801570174,3.5249391215765513,4.758283691187103
3.27256465686274,Mueller,Adaptation,IIS,Hundred,0.2293479189141578,0.25689870057113784,0.4047719046753365,0.5920680120565486,0.8261822583163139,3.5679239801734357,4.828702426003073
3.30296599673186,Mueller,Adaptation,IIS,Hundred,0.22836689122979217,0.25614010260934134,0.4037586345826101,0.590590605688271,0.8251500353764161,3.6066260449218293,4.892197388588528
3.35757062091505,Mueller,Adaptation,IIS,Hundred,0.22655141522265546,0.25473684470941327,0.4019354370013988,0.587966067795603,0.8233132594698765,3.67721163472298,5.008216680448979
3.60305343137261,Mueller,Adaptation,IIS,Hundred,0.21754177249641002,0.24778204334395587,0.39368761773329813,0.5766284330852008,0.8153291604089132,4.011549455920278,5.561131942838605
3.74274823529389,Mueller,Adaptation,IIS,Hundred,0.21179539948311193,0.24335229523070045,0.38895657520216387,0.5705135987952101,0.8109854044853033,4.214232891244975,5.8986617632694145
3.79617452614371,Mueller,Adaptation,IIS,Hundred,0.2094789393391648,0.24156762253302888,0.38713999169419605,0.5682395963030648,0.8093624253309958,4.294131664885724,6.0321387500390635
3.8520958169934,Mueller,Adaptation,IIS,Hundred,0.20698391763469698,0.23964596168353317,0.38523430934852737,0.565897693462667,0.807686346448029,4.379173684180353,6.174450061094879
3.86723973856203,Mueller,Adaptation,IIS,Hundred,0.20629585896262645,0.23911611964293783,0.38471748513854526,0.5652702278195464,0.8072364451815313,4.402452233267264,6.213446840322751
3.9857090522877,Mueller,Adaptation,IIS,Hundred,0.20073105230320104,0.2348323561454518,0.38066338384384496,0.5604607617245727,0.8037756587162332,4.5882129840408235,6.525247492966566
4.04694062091494,Mueller,Adaptation,IIS,Hundred,0.19772819801793554,0.2325217376062378,0.3785603234851276,0.5580438708754851,0.8020277658277729,4.686765324036634,6.691083819343415
4.12434205882351,Mueller,Adaptation,IIS,Hundred,0.19380884905267554,0.22950680188825415,0.37589440891663267,0.5550559346798137,0.7998581161617808,4.813820863113065,6.905277957379005
4.2998518954248,Mueller,Adaptation,IIS,Hundred,0.18441070079986505,0.2222809452383887,0.3698184185497557,0.5485586984859854,0.7951031094660876,5.112172454990562,7.409849622615775
4.31197076797379,Mueller,Adaptation,IIS,Hundred,0.18373559059671435,0.22176205526675702,0.36939728840432345,0.5481243076750104,0.7947832170612882,5.133298548929659,7.445657247804279
4.35435375816989,Mueller,Adaptation,IIS,Hundred,0.18134795878021004,0.2199270913854762,0.36792287084056985,0.5466195914067071,0.7936730389822855,5.207715631758376,7.571868785791644
4.4236201143792,Mueller,Adaptation,IIS,Hundred,0.17735684678369476,0.21686037250333678,0.36550784238097184,0.5442088719588889,0.7918873796088252,5.33112093704536,7.781425291887077
4.47331217320243,Mueller,Adaptation,IIS,Hundred,0.1744255613508557,0.21460843344866865,0.36377116521538233,0.5425164291323615,0.7906282755948467,5.421017549215954,7.93427664327337
4.55477449346426,Mueller,Adaptation,IIS,Hundred,0.16949720305943533,0.2108230038853142,0.36091670457629,0.5398088461900328,0.7886038229168375,5.570855995208545,8.189396932765629
4.61108508169936,Mueller,Adaptation,IIS,Hundred,0.16600119300741364,0.20813827714491737,0.35893815642027554,0.5379858236064912,0.7872332173662813,5.676222798576469,8.369047993099418
4.63418571895419,Mueller,Adaptation,IIS,Hundred,0.16454588852991905,0.20702081206902662,0.3581252051101858,0.5372494424187518,0.7866777533833605,5.719871660854897,8.443527634476396
4.64974127450982,Mueller,Adaptation,IIS,Hundred,0.1635589912551186,0.206263055868026,0.3575773588779069,0.536757342360197,0.7863059454657481,5.749402874000745,8.493936663755028
4.6657541013071,Mueller,Adaptation,IIS,Hundred,0.16253726474705538,0.2054785900363227,0.3570130556057077,0.5362539422895591,0.785925083862761,5.779918911944112,8.546042532424451
4.67751285947704,Mueller,Adaptation,IIS,Hundred,0.16178321778952554,0.20489966552073693,0.35659844095170534,0.5358863237868462,0.7856466162680049,5.8024032726194354,8.584444529920088
4.69379122549017,Mueller,Adaptation,IIS,Hundred,0.16073409136585243,0.20409422113324932,0.35602414629832907,0.5353802653413814,0.7852628103589661,5.833635131451642,8.637800887052101
